tconst,averageRating,numVotes,primaryTitle,originalTitle,startYear,runtimeMinutes,genres
imdb.com/title/tt1371111,7.4,358709,Cloud Atlas,Cloud Atlas,2012,172,"Drama,Mystery,Sci-Fi"
imdb.com/title/tt2381249,7.4,363284,Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,2015,131,"Action,Adventure,Thriller"
imdb.com/title/tt0238380,7.4,324476,Equilibrium,Equilibrium,2002,107,"Action,Drama,Sci-Fi"
imdb.com/title/tt1193138,7.4,331021,Up in the Air,Up in the Air,2009,109,"Comedy,Drama,Romance"
imdb.com/title/tt0117500,7.4,331521,The Rock,The Rock,1996,136,"Action,Adventure,Thriller"
imdb.com/title/tt9376612,7.4,342940,Shang-Chi and the Legend of the Ten Rings,Shang-Chi and the Legend of the Ten Rings,2021,132,"Action,Adventure,Fantasy"
imdb.com/title/tt0062765,7.4,67735,Bullitt,Bullitt,1968,114,"Action,Crime,Thriller"
imdb.com/title/tt0446755,7.4,92291,The Painted Veil,The Painted Veil,2006,125,"Drama,Romance"
imdb.com/title/tt0090329,7.4,93201,Witness,Witness,1985,112,"Drama,Romance,Thriller"
imdb.com/title/tt0095489,7.4,86860,The Land Before Time,The Land Before Time,1988,69,"Adventure,Animation,Drama"
imdb.com/title/tt0069704,7.4,88144,American Graffiti,American Graffiti,1973,110,"Comedy,Drama"
imdb.com/title/tt1164999,7.4,89874,Biutiful,Biutiful,2010,148,"Drama,Romance"
imdb.com/title/tt0490204,7.4,95605,Reign Over Me,Reign Over Me,2007,124,Drama
imdb.com/title/tt0433383,7.4,97341,"Good Night, and Good Luck.","Good Night, and Good Luck.",2005,93,"Biography,Drama,History"
imdb.com/title/tt0124315,7.4,97728,The Cider House Rules,The Cider House Rules,1999,126,"Drama,Romance"
imdb.com/title/tt0127536,7.4,97879,Elizabeth,Elizabeth,1998,124,"Biography,Drama,History"
imdb.com/title/tt0048728,7.4,71577,To Catch a Thief,To Catch a Thief,1955,106,"Mystery,Romance,Thriller"
imdb.com/title/tt0316356,7.4,71916,Open Range,Open Range,2003,139,"Action,Drama,Romance"
imdb.com/title/tt0066026,7.4,72023,MASH,M*A*S*H,1970,116,"Comedy,Drama,War"
imdb.com/title/tt9784798,7.4,72565,Judas and the Black Messiah,Judas and the Black Messiah,2021,126,"Biography,Drama,History"
imdb.com/title/tt7014006,7.4,73561,Eighth Grade,Eighth Grade,2018,93,"Comedy,Drama"
imdb.com/title/tt0095031,7.4,70604,Dirty Rotten Scoundrels,Dirty Rotten Scoundrels,1988,110,"Comedy,Crime"
imdb.com/title/tt11271038,7.4,73683,Licorice Pizza,Licorice Pizza,2021,133,"Comedy,Drama,Romance"
imdb.com/title/tt2347569,7.4,81534,Frances Ha,Frances Ha,2012,86,"Comedy,Drama,Romance"
imdb.com/title/tt0497116,7.4,82865,An Inconvenient Truth,An Inconvenient Truth,2006,96,"Documentary,News"
imdb.com/title/tt0465551,7.4,77915,Notes on a Scandal,Notes on a Scandal,2006,92,"Crime,Drama,Romance"
imdb.com/title/tt1117385,7.4,77976,Felon,Felon,2008,104,"Crime,Thriller"
imdb.com/title/tt0088323,7.4,141116,The NeverEnding Story,Die unendliche Geschichte,1984,102,"Adventure,Drama,Family"
imdb.com/title/tt0043274,7.4,138370,Alice in Wonderland,Alice in Wonderland,1951,75,"Adventure,Animation,Comedy"
imdb.com/title/tt4244994,7.4,134110,The Last Duel,The Last Duel,2021,152,"Action,Drama,History"
imdb.com/title/tt0387131,7.4,139574,The Constant Gardener,The Constant Gardener,2005,129,"Drama,Mystery,Romance"
imdb.com/title/tt7146812,7.4,139889,Onward,Onward,2020,102,"Adventure,Animation,Comedy"
imdb.com/title/tt0073629,7.4,147237,The Rocky Horror Picture Show,The Rocky Horror Picture Show,1975,100,"Comedy,Horror,Musical"
imdb.com/title/tt9484998,7.4,147413,Palm Springs,Palm Springs,2020,90,"Comedy,Fantasy,Mystery"
imdb.com/title/tt1980929,7.4,153653,Begin Again,Begin Again,2013,104,"Comedy,Drama,Music"
imdb.com/title/tt0117913,7.4,153744,A Time to Kill,A Time to Kill,1996,149,"Crime,Drama,Thriller"
imdb.com/title/tt0464141,7.4,153807,The Orphanage,El orfanato,2007,105,"Adventure,Drama,Horror"
imdb.com/title/tt0072271,7.4,155928,The Texas Chain Saw Massacre,The Texas Chain Saw Massacre,1974,83,Horror
imdb.com/title/tt0177789,7.4,161053,Galaxy Quest,Galaxy Quest,1999,102,"Adventure,Comedy,Sci-Fi"
imdb.com/title/tt1727388,7.4,147790,The Way Way Back,The Way Way Back,2013,103,"Comedy,Drama"
imdb.com/title/tt0385002,7.4,149185,Green Street Hooligans,Hooligans,2005,109,"Crime,Drama,Sport"
imdb.com/title/tt2042568,7.4,151081,Inside Llewyn Davis,Inside Llewyn Davis,2013,104,"Comedy,Drama,Music"
imdb.com/title/tt0077975,7.4,119183,National Lampoon's Animal House,National Lampoon's Animal House,1978,109,Comedy
imdb.com/title/tt0099871,7.4,106161,Jacob's Ladder,Jacob's Ladder,1990,113,"Drama,Horror,Mystery"
imdb.com/title/tt0084805,7.4,104734,Tootsie,Tootsie,1982,116,"Comedy,Drama,Romance"
imdb.com/title/tt0426931,7.4,106792,August Rush,August Rush,2007,114,"Drama,Music"
imdb.com/title/tt0186151,7.4,106899,Frequency,Frequency,2000,118,"Crime,Drama,Mystery"
imdb.com/title/tt2386490,7.4,122116,How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World,2019,104,"Action,Adventure,Animation"
imdb.com/title/tt0057076,7.4,131197,From Russia with Love,From Russia with Love,1963,115,"Action,Adventure,Thriller"
imdb.com/title/tt0125664,7.4,129687,Man on the Moon,Man on the Moon,1999,118,"Biography,Comedy,Drama"
imdb.com/title/tt5776858,7.4,128107,Phantom Thread,Phantom Thread,2017,130,"Drama,Romance"
imdb.com/title/tt1440292,7.3,89746,Submarine,Submarine,2010,97,"Comedy,Drama,Romance"
imdb.com/title/tt1083452,7.3,91847,Eddie the Eagle,Eddie the Eagle,2015,106,"Biography,Comedy,Drama"
imdb.com/title/tt0098258,7.3,88457,Say Anything,Say Anything...,1989,100,"Comedy,Drama,Romance"
imdb.com/title/tt0076786,7.3,90500,Suspiria,Suspiria,1977,99,Horror
imdb.com/title/tt0120679,7.3,88595,Frida,Frida,2002,123,"Biography,Drama,Romance"
imdb.com/title/tt0367089,7.3,82784,The Squid and the Whale,The Squid and the Whale,2005,81,"Comedy,Drama"
imdb.com/title/tt2980648,7.3,81816,The Hundred-Foot Journey,The Hundred-Foot Journey,2014,122,"Comedy,Drama"
imdb.com/title/tt4633690,7.3,83588,Shot Caller,Shot Caller,2017,121,"Crime,Drama,Thriller"
imdb.com/title/tt0286112,7.3,79024,Shaolin Soccer,Siu Lam juk kau,2001,113,"Action,Comedy,Fantasy"
imdb.com/title/tt5247022,7.3,79619,Paterson,Paterson,2016,118,"Comedy,Drama,Romance"
imdb.com/title/tt1229822,7.3,86785,Jane Eyre,Jane Eyre,2011,120,"Drama,Romance"
imdb.com/title/tt0092563,7.3,86665,Angel Heart,Angel Heart,1987,113,"Horror,Mystery,Thriller"
imdb.com/title/tt0092007,7.3,84053,Star Trek IV: The Voyage Home,Star Trek IV: The Voyage Home,1986,119,"Action,Adventure,Comedy"
imdb.com/title/tt0181536,7.3,85790,Finding Forrester,Finding Forrester,2000,136,Drama
imdb.com/title/tt1540133,7.3,85709,The Guard,The Guard,2011,96,"Comedy,Crime,Thriller"
imdb.com/title/tt2057392,7.3,85077,Eye in the Sky,Eye in the Sky,2015,102,"Action,Drama,Thriller"
imdb.com/title/tt0085995,7.3,106506,National Lampoon's Vacation,National Lampoon's Vacation,1983,98,"Adventure,Comedy"
imdb.com/title/tt0462504,7.3,105269,Rescue Dawn,Rescue Dawn,2006,120,"Adventure,Biography,War"
imdb.com/title/tt7401588,7.3,103539,Instant Family,Instant Family,2018,118,"Comedy,Drama"
imdb.com/title/tt0104694,7.3,103418,A League of Their Own,A League of Their Own,1992,128,"Comedy,Drama,Sport"
imdb.com/title/tt0292963,7.3,102757,Before the Devil Knows You're Dead,Before the Devil Knows You're Dead,2007,117,"Crime,Drama,Thriller"
imdb.com/title/tt0074486,7.3,113179,Eraserhead,Eraserhead,1977,89,"Fantasy,Horror"
imdb.com/title/tt0795368,7.3,114848,Death at a Funeral,Death at a Funeral,2007,90,Comedy
imdb.com/title/tt3967856,7.3,117521,Okja,Okja,2017,120,"Action,Adventure,Drama"
imdb.com/title/tt4846232,7.3,115796,Good Time,Good Time,2017,102,"Crime,Drama,Thriller"
imdb.com/title/tt1023114,7.3,115354,The Way Back,The Way Back,2010,133,"Adventure,Drama,History"
imdb.com/title/tt0445922,7.3,109574,Across the Universe,Across the Universe,2007,133,"Drama,Fantasy,History"
imdb.com/title/tt0436697,7.3,109323,The Queen,The Queen,2006,103,"Biography,Drama"
imdb.com/title/tt0112461,7.3,109105,The Basketball Diaries,The Basketball Diaries,1995,102,"Biography,Crime,Drama"
imdb.com/title/tt0064276,7.3,108334,Easy Rider,Easy Rider,1969,95,"Adventure,Drama"
imdb.com/title/tt0097239,7.3,107969,Driving Miss Daisy,Driving Miss Daisy,1989,99,"Comedy,Drama,Romance"
imdb.com/title/tt0929632,7.3,109782,Precious,Precious,2009,110,Drama
imdb.com/title/tt0112740,7.3,110770,Crimson Tide,Crimson Tide,1995,116,"Action,Drama,Thriller"
imdb.com/title/tt1131729,7.3,110642,The Boat That Rocked,The Boat That Rocked,2009,135,"Comedy,Drama,Music"
imdb.com/title/tt1078588,7.3,92853,My Sister's Keeper,My Sister's Keeper,2009,109,"Drama,Family"
imdb.com/title/tt0126886,7.3,95921,Election,Election,1999,103,"Comedy,Romance"
imdb.com/title/tt0119229,7.3,93402,Grosse Pointe Blank,Grosse Pointe Blank,1997,107,"Action,Comedy,Crime"
imdb.com/title/tt0117318,7.3,93766,The People vs. Larry Flynt,The People vs. Larry Flynt,1996,130,"Biography,Drama"
imdb.com/title/tt4572514,7.3,100489,Patriots Day,Patriots Day,2016,133,"Action,Crime,Drama"
imdb.com/title/tt0404390,7.3,99686,Running Scared,Running Scared,2006,122,"Action,Crime,Drama"
imdb.com/title/tt1675192,7.3,99414,Take Shelter,Take Shelter,2011,121,"Drama,Sci-Fi,Thriller"
imdb.com/title/tt0115736,7.3,54734,Bound,Bound,1996,109,"Crime,Thriller"
imdb.com/title/tt12789558,7.3,53996,Belfast,Belfast,2021,98,"Biography,Drama,History"
imdb.com/title/tt0180073,7.3,53863,Quills,Quills,2000,124,"Biography,Drama"
imdb.com/title/tt0098384,7.3,53465,Steel Magnolias,Steel Magnolias,1989,117,"Comedy,Drama,Romance"
imdb.com/title/tt0421238,7.3,52244,The Proposition,The Proposition,2005,104,"Crime,Drama,Western"
imdb.com/title/tt0108330,7.3,52145,This Boy's Life,This Boy's Life,1993,115,"Biography,Drama"
imdb.com/title/tt5390504,7.3,52433,Detroit,Detroit,2017,143,"Crime,Drama,History"
imdb.com/title/tt2404425,7.3,57804,Woman in Gold,Woman in Gold,2015,109,"Biography,Drama,History"
imdb.com/title/tt0110367,7.3,57466,Little Women,Little Women,1994,115,"Drama,Family,Romance"
imdb.com/title/tt0089767,7.3,58337,Pale Rider,Pale Rider,1985,115,"Drama,Western"
imdb.com/title/tt0146309,7.3,58272,Thirteen Days,Thirteen Days,2000,145,"Drama,History,Thriller"
imdb.com/title/tt0080801,7.3,55480,The Gods Must Be Crazy,The Gods Must Be Crazy,1980,109,"Adventure,Comedy"
imdb.com/title/tt1313092,7.3,57154,Animal Kingdom,Animal Kingdom,2010,113,"Crime,Drama"
imdb.com/title/tt2567712,7.3,45857,Starred Up,Starred Up,2013,106,"Crime,Drama"
imdb.com/title/tt0425637,7.3,45841,Red Cliff,Chi bi,2008,288,"Action,Adventure,Drama"
imdb.com/title/tt0297884,7.3,46272,Far from Heaven,Far from Heaven,2002,107,"Drama,Romance"
imdb.com/title/tt4385888,7.3,44565,20th Century Women,20th Century Women,2016,119,"Comedy,Drama"
imdb.com/title/tt1321510,7.3,44271,In the Heights,In the Heights,2021,143,"Drama,Musical,Romance"
imdb.com/title/tt1289403,7.3,44632,The Guernsey Literary and Potato Peel Pie Society,The Guernsey Literary and Potato Peel Pie Society,2018,124,"Drama,Romance,War"
imdb.com/title/tt5431890,7.3,45540,Official Secrets,Official Secrets,2019,112,"Biography,Crime,Drama"
imdb.com/title/tt0118954,7.3,44693,Deconstructing Harry,Deconstructing Harry,1997,96,Comedy
imdb.com/title/tt0074156,7.3,49251,Assault on Precinct 13,Assault on Precinct 13,1976,91,"Action,Crime,Thriller"
imdb.com/title/tt2737050,7.3,47822,"Two Days, One Night","Deux jours, une nuit",2014,95,Drama
imdb.com/title/tt4048272,7.3,47816,Toni Erdmann,Toni Erdmann,2016,162,"Comedy,Drama"
imdb.com/title/tt0107616,7.3,47792,Much Ado About Nothing,Much Ado About Nothing,1993,111,"Comedy,Drama,Romance"
imdb.com/title/tt1343097,7.3,71277,The Girl Who Kicked the Hornet's Nest,Luftslottet som sprängdes,2009,147,"Crime,Drama,Thriller"
imdb.com/title/tt1226837,7.3,70957,Beautiful Boy,Beautiful Boy,2018,120,"Biography,Drama"
imdb.com/title/tt0100263,7.3,71440,Nikita,Nikita,1990,117,"Action,Thriller"
imdb.com/title/tt0329575,7.3,72120,Seabiscuit,Seabiscuit,2003,140,"Drama,History,Sport"
imdb.com/title/tt2452386,7.3,70922,The Fundamentals of Caring,The Fundamentals of Caring,2016,97,"Comedy,Drama"
imdb.com/title/tt3312830,7.3,77346,Youth,Youth,2015,124,"Comedy,Drama,Music"
imdb.com/title/tt0387898,7.3,78922,Caché (Hidden),Caché,2005,117,"Drama,Mystery,Thriller"
imdb.com/title/tt3224458,7.3,76237,A Beautiful Day in the Neighborhood,A Beautiful Day in the Neighborhood,2019,109,"Biography,Drama"
imdb.com/title/tt0118607,7.3,75843,Amistad,Amistad,1997,155,"Biography,Drama,History"
imdb.com/title/tt1232776,7.3,61874,Fish Tank,Fish Tank,2009,123,Drama
imdb.com/title/tt0071877,7.3,61304,Murder on the Orient Express,Murder on the Orient Express,1974,128,"Crime,Drama,Mystery"
imdb.com/title/tt0110005,7.3,63078,Heavenly Creatures,Heavenly Creatures,1994,99,"Biography,Crime,Drama"
imdb.com/title/tt0082348,7.3,61056,Excalibur,Excalibur,1981,140,"Adventure,Drama,Fantasy"
imdb.com/title/tt5613484,7.3,60978,Mid90s,Mid90s,2018,85,"Comedy,Drama"
imdb.com/title/tt0111149,7.3,60482,Shallow Grave,Shallow Grave,1994,89,"Crime,Thriller"
imdb.com/title/tt0203119,7.3,60219,Sexy Beast,Sexy Beast,2000,89,"Crime,Drama,Thriller"
imdb.com/title/tt1166100,7.3,59900,Ghajini,Ghajini,2008,186,"Action,Drama,Mystery"
imdb.com/title/tt0089907,7.3,59823,The Return of the Living Dead,The Return of the Living Dead,1985,91,"Comedy,Horror,Sci-Fi"
imdb.com/title/tt0397313,7.3,64246,Eight Below,Eight Below,2006,120,"Adventure,Drama,Family"
imdb.com/title/tt3581652,7.3,65944,West Side Story,West Side Story,2021,156,"Crime,Drama,Musical"
imdb.com/title/tt0120201,7.3,288111,Starship Troopers,Starship Troopers,1997,129,"Action,Adventure,Sci-Fi"
imdb.com/title/tt2140479,7.3,287597,The Accountant,The Accountant,2016,128,"Action,Thriller"
imdb.com/title/tt7784604,7.3,289073,Hereditary,Hereditary,2018,127,"Drama,Horror,Mystery"
imdb.com/title/tt1817273,7.3,262503,The Place Beyond the Pines,The Place Beyond the Pines,2012,140,"Crime,Drama,Thriller"
imdb.com/title/tt2277860,7.3,265943,Finding Dory,Finding Dory,2016,97,"Adventure,Animation,Comedy"
imdb.com/title/tt0121164,7.3,263851,Corpse Bride,Corpse Bride,2005,77,"Animation,Drama,Family"
imdb.com/title/tt0462538,7.3,324094,The Simpsons Movie,The Simpsons Movie,2007,87,"Adventure,Animation,Comedy"
imdb.com/title/tt0147800,7.3,327842,10 Things I Hate About You,10 Things I Hate About You,1999,97,"Comedy,Drama,Romance"
imdb.com/title/tt0117571,7.3,330094,Scream,Scream,1996,111,"Horror,Mystery"
imdb.com/title/tt3799694,7.3,311758,The Nice Guys,The Nice Guys,2016,116,"Action,Comedy,Crime"
imdb.com/title/tt0359950,7.3,310660,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,2013,114,"Adventure,Comedy,Drama"
imdb.com/title/tt0119282,7.3,223789,Hercules,Hercules,1997,93,"Adventure,Animation,Comedy"
imdb.com/title/tt0983193,7.3,227894,The Adventures of Tintin,The Adventures of Tintin,2011,107,"Action,Adventure,Animation"
imdb.com/title/tt0309698,7.3,241777,Identity,Identity,2003,90,"Mystery,Thriller"
imdb.com/title/tt0120660,7.3,240295,Enemy of the State,Enemy of the State,1998,132,"Action,Thriller"
imdb.com/title/tt1033575,7.3,240118,The Descendants,The Descendants,2011,115,"Comedy,Drama"
imdb.com/title/tt1189340,7.3,231019,The Lincoln Lawyer,The Lincoln Lawyer,2011,118,"Crime,Drama,Mystery"
imdb.com/title/tt9243946,7.3,220788,El Camino: A Breaking Bad Movie,El Camino: A Breaking Bad Movie,2019,122,"Action,Crime,Drama"
imdb.com/title/tt2883512,7.3,211398,Chef,Chef,2014,114,"Adventure,Comedy,Drama"
imdb.com/title/tt3228774,7.3,217620,Cruella,Cruella,2021,134,"Adventure,Comedy,Crime"
imdb.com/title/tt0120855,7.3,219845,Tarzan,Tarzan,1999,88,"Adventure,Animation,Comedy"
imdb.com/title/tt0087538,7.3,218631,The Karate Kid,The Karate Kid,1984,126,"Action,Drama,Family"
imdb.com/title/tt0087363,7.3,218001,Gremlins,Gremlins,1984,106,"Comedy,Fantasy,Horror"
imdb.com/title/tt0120655,7.3,215424,Dogma,Dogma,1999,130,"Adventure,Comedy,Drama"
imdb.com/title/tt0094737,7.3,215018,Big,Big,1988,104,"Comedy,Drama,Fantasy"
imdb.com/title/tt0363547,7.3,251196,Dawn of the Dead,Dawn of the Dead,2004,101,"Action,Horror"
imdb.com/title/tt1032755,7.3,248221,RocknRolla,RocknRolla,2008,114,"Action,Crime,Thriller"
imdb.com/title/tt1001526,7.3,251389,Megamind,Megamind,2010,95,"Action,Animation,Comedy"
imdb.com/title/tt0111503,7.3,252943,True Lies,True Lies,1994,141,"Action,Comedy,Thriller"
imdb.com/title/tt3065204,7.3,259525,The Conjuring 2,The Conjuring 2,2016,134,"Horror,Mystery,Thriller"
imdb.com/title/tt0116695,7.3,259006,Jerry Maguire,Jerry Maguire,1996,139,"Comedy,Drama,Romance"
imdb.com/title/tt0437086,7.3,257947,Alita: Battle Angel,Alita: Battle Angel,2019,122,"Action,Adventure,Sci-Fi"
imdb.com/title/tt0443272,7.3,257391,Lincoln,Lincoln,2012,150,"Biography,Drama,History"
imdb.com/title/tt0959337,7.3,209849,Revolutionary Road,Revolutionary Road,2008,119,"Drama,Romance"
imdb.com/title/tt2179136,7.3,472533,American Sniper,American Sniper,2014,133,"Action,Biography,Drama"
imdb.com/title/tt6723592,7.3,462510,Tenet,Tenet,2020,150,"Action,Sci-Fi,Thriller"
imdb.com/title/tt0298148,7.3,450136,Shrek 2,Shrek 2,2004,93,"Adventure,Animation,Comedy"
imdb.com/title/tt4972582,7.3,473043,Split,Split,2016,117,"Horror,Thriller"
imdb.com/title/tt0478970,7.3,637622,Ant-Man,Ant-Man,2015,117,"Action,Adventure,Comedy"
imdb.com/title/tt2395427,7.3,827458,Avengers: Age of Ultron,Avengers: Age of Ultron,2015,141,"Action,Adventure,Sci-Fi"
imdb.com/title/tt1825683,7.3,715986,Black Panther,Black Panther,2018,134,"Action,Adventure,Sci-Fi"
imdb.com/title/tt0383574,7.3,693665,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest,2006,151,"Action,Adventure,Fantasy"
imdb.com/title/tt0119654,7.3,552159,Men in Black,Men in Black,1997,98,"Action,Adventure,Comedy"
imdb.com/title/tt0332452,7.3,521260,Troy,Troy,2004,163,"Drama,History"
imdb.com/title/tt1396484,7.3,513481,It,It,2017,135,Horror
imdb.com/title/tt0408236,7.3,360787,Sweeney Todd: The Demon Barber of Fleet Street,Sweeney Todd: The Demon Barber of Fleet Street,2007,116,"Drama,Horror,Musical"
imdb.com/title/tt0111257,7.3,354412,Speed,Speed,1994,116,"Action,Adventure,Thriller"
imdb.com/title/tt0119094,7.3,368639,Face/Off,Face/Off,1997,138,"Action,Crime,Sci-Fi"
imdb.com/title/tt0162661,7.3,351399,Sleepy Hollow,Sleepy Hollow,1999,105,"Fantasy,Horror,Mystery"
imdb.com/title/tt1453405,7.3,348847,Monsters University,Monsters University,2013,104,"Adventure,Animation,Comedy"
imdb.com/title/tt1907668,7.3,346580,Flight,Flight,2012,138,"Drama,Thriller"
imdb.com/title/tt2382320,7.3,337764,No Time to Die,No Time to Die,2021,163,"Action,Adventure,Thriller"
imdb.com/title/tt0217869,7.3,409492,Unbreakable,Unbreakable,2000,106,"Drama,Mystery,Sci-Fi"
imdb.com/title/tt5580390,7.3,407531,The Shape of Water,The Shape of Water,2017,123,"Drama,Fantasy,Romance"
imdb.com/title/tt0109686,7.3,375781,Dumb and Dumber,Dumb and Dumber,1994,107,Comedy
imdb.com/title/tt1596343,7.3,374273,Fast Five,Fast Five,2011,130,"Action,Adventure,Crime"
imdb.com/title/tt0443453,7.3,399461,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,84,Comedy
imdb.com/title/tt1690953,7.3,390350,Despicable Me 2,Despicable Me 2,2013,98,"Adventure,Animation,Comedy"
imdb.com/title/tt5109280,7.3,140559,Raya and the Last Dragon,Raya and the Last Dragon,2021,107,"Action,Adventure,Animation"
imdb.com/title/tt0120768,7.3,140086,The Negotiator,The Negotiator,1998,140,"Action,Crime,Drama"
imdb.com/title/tt0034492,7.3,139955,Bambi,Bambi,1942,70,"Adventure,Animation,Drama"
imdb.com/title/tt0093822,7.3,136291,Raising Arizona,Raising Arizona,1987,94,"Comedy,Crime"
imdb.com/title/tt0424345,7.3,133897,Clerks II,Clerks II,2006,97,Comedy
imdb.com/title/tt0091369,7.3,133592,Labyrinth,Labyrinth,1986,101,"Adventure,Family,Fantasy"
imdb.com/title/tt0093105,7.3,137548,"Good Morning, Vietnam","Good Morning, Vietnam",1987,121,"Biography,Comedy,Drama"
imdb.com/title/tt4172430,7.3,137142,13 Hours,13 Hours,2016,144,"Action,Drama,History"
imdb.com/title/tt0046183,7.3,136424,Peter Pan,Peter Pan,1953,77,"Adventure,Animation,Family"
imdb.com/title/tt0397535,7.3,146466,Memoirs of a Geisha,Memoirs of a Geisha,2005,145,"Drama,Romance"
imdb.com/title/tt0340855,7.3,148869,Monster,Monster,2003,109,"Biography,Crime,Drama"
imdb.com/title/tt4116284,7.3,145002,The Lego Batman Movie,The Lego Batman Movie,2017,104,"Action,Adventure,Animation"
imdb.com/title/tt0393162,7.3,143086,Coach Carter,Coach Carter,2005,136,"Biography,Drama,Sport"
imdb.com/title/tt6412452,7.3,141234,The Ballad of Buster Scruggs,The Ballad of Buster Scruggs,2018,133,"Comedy,Drama,Musical"
imdb.com/title/tt0805564,7.3,143803,Lars and the Real Girl,Lars and the Real Girl,2007,106,"Comedy,Drama,Romance"
